Address,Price,Type,Size,Bedrooms,Bathrooms
"Nabey, El Metn, Mount Lebanon","$265,000",Apartment,118 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$450,000",Shop,168 m²,1,N/A
"Ajaltoun, Kesrouane, Mount Lebanon","$650,000",House/Villa,550 m²,5,6
"Edde, Jbeil, Mount Lebanon","$240,000",Land,"1,592 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$300,000",Apartment,180 m²,3,3
"Jdayel, Jbeil, Mount Lebanon","$125,000",Apartment,125 m²,2,2
"Aamchit, Jbeil, Mount Lebanon","$55,000",Shop,50 m²,N/A,N/A
"Zouk Mikael, Kesrouane, Mount Lebanon","$220,000",Apartment,190 m²,3,4
"Halat, Jbeil, Mount Lebanon","$260,000",Apartment,185 m²,3,3
"Adma, Kesrouane, Mount Lebanon","$590,000",Apartment,400 m²,4,4
"Bsalim, El Metn, Mount Lebanon","$550,000",Apartment,175 m²,3,3
"Bsalim, El Metn, Mount Lebanon","$350,000",Apartment,175 m²,3,3
"Halat, Jbeil, Mount Lebanon","$120,000",Apartment,120 m²,2,2
"Kaslik, Kesrouane, Mount Lebanon","$350,000",Chalet,60 m²,1,1
"Sarba, Kesrouane, Mount Lebanon","$900,000",Apartment,400 m²,4,5
"Mechmech, Jbeil, Mount Lebanon","$366,000",Land,"9,150 m²",N/A,N/A
"Kfar Kida, Jbeil, Mount Lebanon","$1,500,000",Land,"7,682 m²",N/A,N/A
"Haqel, Jbeil, Mount Lebanon","$70,000",Land,"1,000 m²",N/A,N/A
"Gherfine, Jbeil, Mount Lebanon","$100,000",Apartment,135 m²,3,1
"Gherfine, Jbeil, Mount Lebanon","$195,000",Land,"1,100 m²",N/A,N/A
"Hboub, Jbeil, Mount Lebanon","$90,000",Apartment,135 m²,3,3
"Blat, Jbeil, Mount Lebanon","$300,000",Apartment,142 m²,3,3
"Hboub, Jbeil, Mount Lebanon","$245,000",Apartment,268 m²,4,4
"Hboub, Jbeil, Mount Lebanon","$170,000",Apartment,168 m²,3,3
"Hboub, Jbeil, Mount Lebanon","$160,000",Apartment,168 m²,3,3
"Hboub, Jbeil, Mount Lebanon","$115,000",Apartment,120 m²,2,2
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$120,000",Apartment,165 m²,3,2
"Jounieh, Kesrouane, Mount Lebanon","$135,000",Apartment,145 m²,3,2
"Aamchit, Jbeil, Mount Lebanon","$166,000",Apartment,176 m²,3,3
"Yarzeh, Baabda, Mount Lebanon","$1,300,000",Apartment,450 m²,4,5
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$200,000",Apartment,130 m²,2,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$200,000",Apartment,134 m²,2,2
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$200,000",Apartment,146 m²,2,2
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$400,000",Shop,266 m²,1,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$300,000",Shop,175 m²,1,N/A
"Hboub, Jbeil, Mount Lebanon","$260,000",Apartment,250 m²,5,4
"Hboub, Jbeil, Mount Lebanon","$155,000",Apartment,126 m²,2,2
"Hboub, Jbeil, Mount Lebanon","$125,000",Apartment,155 m²,3,2
"Hboub, Jbeil, Mount Lebanon","$140,000",Apartment,162 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$125,000",Apartment,108 m²,2,2
"Hboub, Jbeil, Mount Lebanon","$230,000",Apartment,155 m²,3,3
"Jdeideh, El Metn, Mount Lebanon","$120,000",Office,55 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$140,000",Apartment,183 m²,2,3
"Halat, Jbeil, Mount Lebanon","$230,000",Apartment,250 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$230,000",Apartment,190 m²,3,3
"Batha, Kesrouane, Mount Lebanon","$2,000,000",Land,"7,354 m²",N/A,N/A
"Ain Saadeh, El Metn, Mount Lebanon","$350,000",Apartment,195 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$300,000",Apartment,270 m²,3,4
"Horsh Tabet, El Metn, Mount Lebanon","$1,000,000",Apartment,420 m²,3,6
"Bentaael, Jbeil, Mount Lebanon","$250,000",Land,"2,980 m²",N/A,N/A
"Edde, Jbeil, Mount Lebanon","$1,500,000",Land,"9,782 m²",N/A,N/A
"Hadath, Baabda, Mount Lebanon","$300,000",Apartment,230 m²,3,4
"okaybe, Kesrouane, Mount Lebanon","$95,000",Apartment,100 m²,2,2
"Hboub, Jbeil, Mount Lebanon","$202,000",Apartment,150 m²,2,2
"Hboub, Jbeil, Mount Lebanon","$155,000",Apartment,115 m²,3,3
"Blat, Jbeil, Mount Lebanon","$180,000",Apartment,195 m²,3,3
"Faytroun, Kesrouane, Mount Lebanon","$800,000",House/Villa,"1,000 m²",12,9
"Halat, Jbeil, Mount Lebanon","$180,000",Apartment,290 m²,3,3
"Basbina, Batroun, North","$400,000",Apartment,230 m²,4,4
"Fidar, Jbeil, Mount Lebanon","$1,300,000",House/Villa,"1,200 m²",8,9
"Hboub, Jbeil, Mount Lebanon","$175,000",Apartment,175 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$7,500,000",Commercial Building,"6,550 m²",N/A,N/A
"Bsalim, El Metn, Mount Lebanon","$550,000",Apartment,230 m²,5,5
"Laqlouq, Jbeil, Mount Lebanon","$250,000",Land,"2,195 m²",N/A,N/A
"Ehmej, Jbeil, Mount Lebanon","$150,000",Land,"1,435 m²",N/A,N/A
"Mastita, Jbeil, Mount Lebanon","$155,000",Apartment,125 m²,2,2
"Shayle, Kesrouane, Mount Lebanon","$1,000,000",House/Villa,900 m²,8,8
"Halat, Jbeil, Mount Lebanon","$4,000,000",Residential Building,"2,000 m²",6,N/A
"Hboub, Jbeil, Mount Lebanon","$550,000",Land,"1,326 m²",N/A,N/A
"Aoukar, El Metn, Mount Lebanon","$1,200,000",Land,"1,200 m²",N/A,N/A
"Aoukar, El Metn, Mount Lebanon","$1,080,000",Warehouse,"1,550 m²",N/A,N/A
"Laqlouq, Jbeil, Mount Lebanon","$400,000",House/Villa,"1,000 m²",3,3
"chnaniir, Kesrouane, Mount Lebanon","$800,000",House/Villa,"1,092 m²",4,6
"Bsalim, El Metn, Mount Lebanon","$360,000",Apartment,220 m²,3,3
"Achkout, Kesrouane, Mount Lebanon","$500,000",House/Villa,300 m²,2,5
"Aamchit, Jbeil, Mount Lebanon","$180,000",Apartment,250 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$130,000",Apartment,167 m²,3,2
"Antelias, El Metn, Mount Lebanon","$4,250,000",Shop,940 m²,2,N/A
"Monsef, Jbeil, Mount Lebanon","$750,000",Land,"2,738 m²",N/A,N/A
"Beit Hebak, Jbeil, Mount Lebanon","$200,000",Land,"2,300 m²",N/A,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$160,000",Apartment,185 m²,3,3
"Fidar, Jbeil, Mount Lebanon","$225,000",Apartment,185 m²,3,3
"Mazraat Yachouh, El Metn, Mount Lebanon","$650,000",House/Villa,150 m²,2,2
"Jbeil, Jbeil, Mount Lebanon","$250,000",Apartment,250 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$55,000",Office,35 m²,1,N/A
"Baabda, Baabda, Mount Lebanon","$1,000,000",Apartment,340 m²,3,4
"Barbara, Jbeil, Mount Lebanon","$750,000",Land,"2,477 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$1,200,000",Land,"1,139 m²",N/A,N/A
"Biakout, El Metn, Mount Lebanon","$130,000",Apartment,135 m²,2,1
"Blat, Jbeil, Mount Lebanon","$100,000",Apartment,110 m²,2,2
"Kfour, Kesrouane, Mount Lebanon","$250,000",Land,"1,020 m²",N/A,N/A
"Ghosta, Kesrouane, Mount Lebanon","$410,000",House/Villa,400 m²,3,4
"Adma, Kesrouane, Mount Lebanon","$600,000",House/Villa,260 m²,3,5
"Dbayeh, El Metn, Mount Lebanon","$350,000",Office,106 m²,1,N/A
"Tabarja, Kesrouane, Mount Lebanon","$180,000",Apartment,150 m²,3,2
"Tabarja, Kesrouane, Mount Lebanon","$210,000",Apartment,120 m²,2,2
"Lehfed, Jbeil, Mount Lebanon","$217,000",Land,"2,550 m²",N/A,N/A
"Chikhane, Jbeil, Mount Lebanon","$3,250,000",Land,"10,000 m²",N/A,N/A
"Braij, Jbeil, Mount Lebanon","$300,000",Land,"1,162 m²",N/A,N/A
"Blat, Jbeil, Mount Lebanon","$1,600,000",Land,"1,890 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$210,000",Land,850 m²,N/A,N/A
"Aamchit, Jbeil, Mount Lebanon","$250,000",Land,775 m²,N/A,N/A
"Bouchrieh, El Metn, Mount Lebanon","$155,000",Office,80 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$210,000",Office,133 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$350,000",Warehouse,975 m²,2,N/A
"Aamchit, Jbeil, Mount Lebanon","$100,000",Shop,60 m²,1,N/A
"Achrafieh, Beirut, Beirut","$1,100,000",Apartment,383 m²,4,4
"Qartaboun, Jbeil, Mount Lebanon","$155,000",Apartment,215 m²,3,3
"Qartaboun, Jbeil, Mount Lebanon","$125,000",Apartment,115 m²,2,2
"Hboub, Jbeil, Mount Lebanon","$2,750,000",House/Villa,"1,275 m²",6,7
"Aabeidat, Jbeil, Mount Lebanon","$800,000",House/Villa,"2,500 m²",4,4
"Aamchit, Jbeil, Mount Lebanon","$400,000",Land,739 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$3,500,000",Land,570 m²,N/A,N/A
"Edde, Batroun, North","$100,000",Land,"1,150 m²",N/A,N/A
"Blat, Jbeil, Mount Lebanon","$500,000",Land,"2,234 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$145,000",Office,78 m²,1,N/A
"Jdayel, Jbeil, Mount Lebanon","$700,000",House/Villa,"1,207 m²",3,3
"Achrafieh, Beirut, Beirut","$250,000",Shop,148 m²,1,N/A
"Achrafieh, Beirut, Beirut","$185,000",Shop,74 m²,1,N/A
"Bsalim, El Metn, Mount Lebanon","$862,000",Warehouse,862 m²,5,N/A
"Zalka, El Metn, Mount Lebanon","$1,100,000",Shop,588 m²,2,N/A
"kfarhbeib, Kesrouane, Mount Lebanon","$485,000",Apartment,265 m²,5,6
"Naccache, El Metn, Mount Lebanon","$800,000",Land,715 m²,N/A,N/A
"Baabda, Baabda, Mount Lebanon","$1,925,000",Land,"1,070 m²",N/A,N/A
"Aatchane, El Metn, Mount Lebanon","$850,000",House/Villa,400 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$400,000",Apartment,193 m²,2,3
"Barbara, Jbeil, Mount Lebanon","$1,000,000",House/Villa,550 m²,4,5
"Adma, Kesrouane, Mount Lebanon","$575,000",Apartment,208 m²,3,4
"Haret Sakher, Kesrouane, Mount Lebanon","$160,000",Apartment,180 m²,3,3
"Bsalim, El Metn, Mount Lebanon","$350,000",Apartment,270 m²,4,3
"Rabweh, El Metn, Mount Lebanon","$550,000",Apartment,300 m²,4,4
"Bsalim, El Metn, Mount Lebanon","$315,000",Apartment,250 m²,3,3
"Bsalim, El Metn, Mount Lebanon","$850,000",House/Villa,900 m²,4,6
"Dora, El Metn, Mount Lebanon","$1,200,000",Office,800 m²,N/A,N/A
"Hboub, Jbeil, Mount Lebanon","$140,000",Apartment,160 m²,3,3
"kfarhbeib, Kesrouane, Mount Lebanon","$650,000",Apartment,320 m²,4,6
"Sahel Alma, Kesrouane, Mount Lebanon","$950,000",Apartment,300 m²,5,7
"Blat, Jbeil, Mount Lebanon","$100,000",Apartment,100 m²,2,2
"okaybe, Kesrouane, Mount Lebanon","$100,000",Apartment,150 m²,3,2
"Kfar Aabida, Batroun, North","$910,000",Land,"2,806 m²",N/A,N/A
"Kfar Aabida, Batroun, North","$400,000",Land,"1,236 m²",N/A,N/A
"Ghalboun, Jbeil, Mount Lebanon","$760,000",Land,"11,858 m²",N/A,N/A
"Adma, Kesrouane, Mount Lebanon","$1,000,000",Land,"1,000 m²",N/A,N/A
"Ghadir, Kesrouane, Mount Lebanon","$150,000",Shop,110 m²,1,N/A
"Hboub, Jbeil, Mount Lebanon","$1,000,000",House/Villa,"1,000 m²",4,6
"Aamchit, Jbeil, Mount Lebanon","$300,000",Apartment,250 m²,3,3
"Laqlouq, Jbeil, Mount Lebanon","$450,000",House/Villa,220 m²,4,4
"Chwaya, El Metn, Mount Lebanon","$370,000",Land,"1,110 m²",N/A,N/A
"Haret Sakher, Kesrouane, Mount Lebanon","$1,800,000",Land,"1,503 m²",N/A,N/A
"Thoum, Batroun, North","$275,000",Land,"1,440 m²",N/A,N/A
"Chabtine, Batroun, North","$100,000",Land,"2,000 m²",N/A,N/A
"Bijdarfel, Batroun, North","$195,000",Land,"1,952 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$350,000",Apartment,280 m²,6,5
"Jbeil, Jbeil, Mount Lebanon","$290,000",House/Villa,310 m²,3,3
"Mechmech, Jbeil, Mount Lebanon","$83,000",Chalet,79 m²,2,2
"Laqlouq, Jbeil, Mount Lebanon","$135,000",Chalet,68 m²,1,1
"Kfar Hata, Koura, North","$840,000",House/Villa,530 m²,3,2
"Gherfine, Jbeil, Mount Lebanon","$144,000",Land,960 m²,N/A,N/A
"Halat, Jbeil, Mount Lebanon","$220,000",Apartment,175 m²,3,3
"Halat, Jbeil, Mount Lebanon","$340,000",Apartment,220 m²,3,3
"Antelias, El Metn, Mount Lebanon","$437,000",Apartment,230 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$750,000",Land,"1,003 m²",N/A,N/A
"Sahel Alma, Kesrouane, Mount Lebanon","$750,000",Land,"1,009 m²",N/A,N/A
"Jal el Dib, El Metn, Mount Lebanon","$350,000",Apartment,165 m²,3,3
"Hboub, Jbeil, Mount Lebanon","$110,000",Apartment,120 m²,2,2
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$120,000",Apartment,130 m²,2,2
"Dora, El Metn, Mount Lebanon","$380,000",Office,160 m²,1,N/A
"Dora, El Metn, Mount Lebanon","$530,000",Office,265 m²,2,N/A
"Achrafieh, Beirut, Beirut","$300,000",Apartment,100 m²,1,1
"Kfaryassine, Kesrouane, Mount Lebanon","$180,000",Apartment,175 m²,3,3
"Mar Takla, Baabda, Mount Lebanon","$545,000",Apartment,267 m²,3,4
"Adma, Kesrouane, Mount Lebanon","$1,400,000",Land,986 m²,N/A,N/A
"Sarba, Kesrouane, Mount Lebanon","$850,000",Shop,250 m²,1,N/A
"Hboub, Jbeil, Mount Lebanon","$550,000",Land,"1,263 m²",N/A,N/A
"Blat, Jbeil, Mount Lebanon","$320,000",Land,910 m²,N/A,N/A
"Zikrit, El Metn, Mount Lebanon","$215,000",Apartment,95 m²,2,2
"Halat, Jbeil, Mount Lebanon","$550,000",Apartment,312 m²,4,3
"Ajaltoun, Kesrouane, Mount Lebanon","$1,000,000",House/Villa,410 m²,4,4
"Halat, Jbeil, Mount Lebanon","$1,100,000",Land,"1,651 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$140,000",Office,72 m²,1,N/A
"Aamchit, Jbeil, Mount Lebanon","$103,000",Apartment,115 m²,2,2
"Aamchit, Jbeil, Mount Lebanon","$130,000",Apartment,124 m²,2,2
"Blat, Jbeil, Mount Lebanon","$135,000",Apartment,185 m²,3,3
"Bouar, Kesrouane, Mount Lebanon","$135,000",Apartment,180 m²,3,4
"Bouar, Kesrouane, Mount Lebanon","$135,000",Apartment,165 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$800,000",Land,"8,000 m²",N/A,N/A
"Hsarat, Jbeil, Mount Lebanon","$300,000",Land,"10,126 m²",N/A,N/A
"Mtayleb, El Metn, Mount Lebanon","$525,000",Apartment,260 m²,3,4
"Mazraat Yachouh, El Metn, Mount Lebanon","$225,000",Warehouse,400 m²,1,N/A
"Mazraat Yachouh, El Metn, Mount Lebanon","$325,000",Apartment,330 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$725,000",Apartment,370 m²,3,5
"Jbeil, Jbeil, Mount Lebanon","$300,000",Apartment,235 m²,3,4
"Gherfine, Jbeil, Mount Lebanon","$1,000,000",House/Villa,340 m²,5,3
"Jdeideh, El Metn, Mount Lebanon","$265,000",Office,171 m²,2,N/A
"Klayaat, Kesrouane, Mount Lebanon","$200,000",Land,"1,200 m²",N/A,N/A
"Mechmech, Jbeil, Mount Lebanon","$118,000",Land,"1,964 m²",N/A,N/A
"Batroun, Batroun, North","$2,000,000",House/Villa,600 m²,4,5
"Basbina, Batroun, North","$137,500",Apartment,110 m²,2,2
"Yahchouch, Kesrouane, Mount Lebanon","$100,000",Land,"1,010 m²",N/A,N/A
"Jouret Al Ballout, El Metn, Mount Lebanon","$6,500,000",House/Villa,"1,150 m²",16,9
"Jouret Al Ballout, El Metn, Mount Lebanon","$1,150,000",Apartment,450 m²,3,6
"Jeita, Kesrouane, Mount Lebanon","$265,000",Shop,200 m²,1,N/A
"Rabweh, El Metn, Mount Lebanon","$420,000",Apartment,200 m²,3,3
"Monsef, Jbeil, Mount Lebanon","$370,000",Land,"1,196 m²",N/A,N/A
"Antelias, El Metn, Mount Lebanon","$330,000",Apartment,137 m²,2,3
"Obaydat, Jbeil, Mount Lebanon","$360,000",House/Villa,400 m²,4,5
"Hboub, Jbeil, Mount Lebanon","$120,000",Apartment,100 m²,2,2
"Jbeil, Jbeil, Mount Lebanon","$550,000",House/Villa,943 m²,6,9
"Halat, Jbeil, Mount Lebanon","$1,600,000",House/Villa,500 m²,4,4
"chnaniir, Kesrouane, Mount Lebanon","$110,000",Apartment,170 m²,3,3
"Beit el Chaar, El Metn, Mount Lebanon","$570,000",Apartment,250 m²,3,4
"Beit el Chaar, El Metn, Mount Lebanon","$850,000",Apartment,250 m²,3,4
"Batroun, Batroun, North","$200,000",Apartment,177 m²,3,3
"Mazraat Yachouh, El Metn, Mount Lebanon","$270,000",Apartment,200 m²,4,4
"Jbeil, Jbeil, Mount Lebanon","$150,000",Apartment,185 m²,3,3
"Bouchrieh, El Metn, Mount Lebanon","$1,100,000",Commercial Building,"1,400 m²",N/A,N/A
"Blat, Jbeil, Mount Lebanon","$200,000",Apartment,200 m²,3,3
"Antelias, El Metn, Mount Lebanon","$275,000",Apartment,218 m²,3,3
"Jouret Al Ballout, El Metn, Mount Lebanon","$2,000,000",House/Villa,"1,100 m²",6,5
"Aamchit, Jbeil, Mount Lebanon","$250,000",Shop,560 m²,1,N/A
"Okaybe, Kesrouane, Mount Lebanon","$140,000",Apartment,170 m²,3,3
"Baabdat, El Metn, Mount Lebanon","$1,750,000",House/Villa,770 m²,6,8
"Racha, Batroun, North","$200,000",Land,"2,708 m²",N/A,N/A
"Blat, Jbeil, Mount Lebanon","$195,000",Apartment,150 m²,2,3
"Beit el Chaar, El Metn, Mount Lebanon","$580,000",Apartment,285 m²,3,3
"Zalka, El Metn, Mount Lebanon","$225,000",Apartment,150 m²,3,3
"Bouchrieh, El Metn, Mount Lebanon","$375,000",Apartment,250 m²,4,3
"Mtayleb, El Metn, Mount Lebanon","$435,000",Apartment,255 m²,3,3
"Rawda, El Metn, Mount Lebanon","$295,000",Apartment,140 m²,3,2
"Adma, Kesrouane, Mount Lebanon","$350,000",Apartment,220 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$265,000",Apartment,140 m²,2,2
"Mtayleb, El Metn, Mount Lebanon","$685,000",Apartment,300 m²,4,5
"Hboub, Jbeil, Mount Lebanon","$150,000",Apartment,195 m²,3,4
"Jbeil, Jbeil, Mount Lebanon","$350,000",Apartment,300 m²,3,3
"Ghazir, Kesrouane, Mount Lebanon","$300,000",Apartment,162 m²,3,3
"Rabweh, El Metn, Mount Lebanon","$437,000",Apartment,230 m²,3,4
"Rabweh, El Metn, Mount Lebanon","$665,000",Apartment,350 m²,3,4
"Rabweh, El Metn, Mount Lebanon","$437,000",Apartment,230 m²,3,4
"Zalka, El Metn, Mount Lebanon","$285,000",Apartment,153 m²,3,3
"Halat, Jbeil, Mount Lebanon","$850,000",House/Villa,324 m²,3,3
"Blat, Jbeil, Mount Lebanon","$175,000",Apartment,175 m²,3,3
"Blat, Jbeil, Mount Lebanon","$165,000",Apartment,165 m²,3,3
"Aamchit, Jbeil, Mount Lebanon","$130,000",Apartment,160 m²,3,3
"Mtayleb, El Metn, Mount Lebanon","$750,000",Apartment,340 m²,3,4
"Baabda, Baabda, Mount Lebanon","$420,000",Office,165 m²,2,N/A
"Jaj, Jbeil, Mount Lebanon","$4,000,000",Land,"63,000 m²",N/A,N/A
"Bsalim, El Metn, Mount Lebanon","$310,000",Apartment,200 m²,3,4
"Blat, Jbeil, Mount Lebanon","$650,000",Apartment,350 m²,4,4
"Shayle, Kesrouane, Mount Lebanon","$120,000",Apartment,190 m²,3,3
"Halat, Jbeil, Mount Lebanon","$425,000",Apartment,255 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$350,000",Apartment,200 m²,3,3
"Baabdat, El Metn, Mount Lebanon","$350,000",House/Villa,804 m²,4,4
"Blat, Jbeil, Mount Lebanon","$250,000",Land,880 m²,N/A,N/A
"Mechmech, Jbeil, Mount Lebanon","$249,000",Land,"6,760 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$400,000",Land,"1,058 m²",N/A,N/A
"Bechmizzine, Koura, North","$550,000",House/Villa,250 m²,3,1
"Aamchit, Jbeil, Mount Lebanon","$160,000",Apartment,140 m²,3,2
"Jouret Al Ballout, El Metn, Mount Lebanon","$260,000",Apartment,150 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$55,000",Shop,30 m²,1,N/A
"Halat, Jbeil, Mount Lebanon","$170,000",Apartment,140 m²,3,3
"Rabieh, El Metn, Mount Lebanon","$4,000,000",Land,"3,641 m²",N/A,N/A
"Faytroun, Kesrouane, Mount Lebanon","$115,000",Chalet,110 m²,2,2
"Dbayeh, El Metn, Mount Lebanon","$675,000",Shop,150 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$200,000",Apartment,200 m²,3,3
"Kaslik, Kesrouane, Mount Lebanon","$330,000",Apartment,275 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$170,000",Apartment,106 m²,2,2
"Sahel Alma, Kesrouane, Mount Lebanon","$250,000",Apartment,148 m²,3,3
"kfarhbeib, Kesrouane, Mount Lebanon","$440,000",Apartment,240 m²,3,4
"Blat, Jbeil, Mount Lebanon","$120,000",Apartment,175 m²,3,3
"Mechmech, Jbeil, Mount Lebanon","$265,000",House/Villa,190 m²,3,2
"Hboub, Jbeil, Mount Lebanon","$600,000",Land,"1,735 m²",N/A,N/A
"Dik El Mehdi, El Metn, Mount Lebanon","$457,500",Apartment,237 m²,4,5
"Dik El Mehdi, El Metn, Mount Lebanon","$470,000",Apartment,430 m²,5,5
"Dik El Mehdi, El Metn, Mount Lebanon","$367,500",Apartment,245 m²,4,5
"Dik El Mehdi, El Metn, Mount Lebanon","$375,000",Apartment,250 m²,4,5
"Dik El Mehdi, El Metn, Mount Lebanon","$540,000",Apartment,295 m²,4,5
"Jbeil, Jbeil, Mount Lebanon","$1,300,000",Chalet,135 m²,2,2
"Ajaltoun, Kesrouane, Mount Lebanon","$2,500,000",House/Villa,918 m²,14,9
"Dbayeh, El Metn, Mount Lebanon","$230,000",Office,82 m²,1,N/A
"Ain Saadeh, El Metn, Mount Lebanon","$3,500,000",House/Villa,750 m²,5,6
"Roumie, El Metn, Mount Lebanon","$3,500,000",Land,"1,400 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$375,000",Apartment,171 m²,3,3
"Zalka, El Metn, Mount Lebanon","$280,000",Office,80 m²,1,N/A
"Faraya, Kesrouane, Mount Lebanon","$250,000",Chalet,115 m²,2,2
"Maameltein, Kesrouane, Mount Lebanon","$140,000",Apartment,190 m²,3,3
"Naccache, El Metn, Mount Lebanon","$270,000",Apartment,147 m²,3,2
"Bouchrieh, El Metn, Mount Lebanon","$350,000",Warehouse,500 m²,1,N/A
"Achrafieh, Beirut, Beirut","$950,000",Land,320 m²,N/A,N/A
"Ain Saadeh, El Metn, Mount Lebanon","$790,000",House/Villa,800 m²,5,6
"Zalka, El Metn, Mount Lebanon","$340,000",Shop,172 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$225,000",Shop,148 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$340,000",Warehouse,172 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$225,000",Warehouse,148 m²,1,N/A
"Rabweh, El Metn, Mount Lebanon","$600,000",Apartment,224 m²,3,3
"Ain Alak, El Metn, Mount Lebanon","$1,144,000",Land,"1,760 m²",N/A,N/A
"Mansourieh, El Metn, Mount Lebanon","$1,133,000",Land,"1,030 m²",N/A,N/A
"Bouar, Kesrouane, Mount Lebanon","$115,000",Apartment,115 m²,1,2
"Bouar, Kesrouane, Mount Lebanon","$135,000",Apartment,135 m²,2,2
"Rabieh, El Metn, Mount Lebanon","$2,100,000",House/Villa,800 m²,6,6
"Aamchit, Jbeil, Mount Lebanon","$165,000",Apartment,140 m²,3,3
"Ain Saadeh, El Metn, Mount Lebanon","$1,450,000",House/Villa,185 m²,3,3
"Achrafieh, Beirut, Beirut","$350,000",Apartment,140 m²,3,3
"Mtayleb, El Metn, Mount Lebanon","$300,000",Apartment,200 m²,3,3
"Aamchit, Jbeil, Mount Lebanon","$1,075,000",Land,"2,150 m²",N/A,N/A
"Blat, Jbeil, Mount Lebanon","$100,000",Apartment,120 m²,2,2
"Kaslik, Kesrouane, Mount Lebanon","$250,000",Office,125 m²,1,N/A
"Jal el Dib, El Metn, Mount Lebanon","$850,000",Office,375 m²,3,N/A
"Hboub, Jbeil, Mount Lebanon","$225,000",Apartment,195 m²,3,3
"Mazraat Yachouh, El Metn, Mount Lebanon","$342,000",Apartment,190 m²,3,4
"Jal el Dib, El Metn, Mount Lebanon","$400,000",Office,134 m²,1,N/A
"Jal el Dib, El Metn, Mount Lebanon","$330,000",Office,110 m²,1,N/A
"Jal el Dib, El Metn, Mount Lebanon","$276,000",Office,92 m²,1,N/A
"Ain Saadeh, El Metn, Mount Lebanon","$5,500,000",House/Villa,"1,000 m²",4,7
"Beit el Chaar, El Metn, Mount Lebanon","$660,000",Apartment,302 m²,3,5
"Beit el Chaar, El Metn, Mount Lebanon","$420,000",Apartment,210 m²,3,5
"Bikfaya, El Metn, Mount Lebanon","$6,000,000",House/Villa,"1,750 m²",5,9
"Dbayeh, El Metn, Mount Lebanon","$240,000",Apartment,123 m²,3,3
"Dbayeh, El Metn, Mount Lebanon","$175,000",Apartment,103 m²,2,2
"Halat, Jbeil, Mount Lebanon","$1,500,000",House/Villa,"1,200 m²",6,5
"Dekweneh, El Metn, Mount Lebanon","$980,000",Land,"1,093 m²",N/A,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$150,000",Apartment,225 m²,3,3
"Zouk Mikael, Kesrouane, Mount Lebanon","$550,000",Apartment,325 m²,3,4
"Mazraat Yachouh, El Metn, Mount Lebanon","$449,000",Apartment,270 m²,3,3
"Mazraat Yachouh, El Metn, Mount Lebanon","$348,000",Apartment,170 m²,3,4
"Mazraat Yachouh, El Metn, Mount Lebanon","$437,000",Apartment,170 m²,3,3
"Fidar, Jbeil, Mount Lebanon","$399,000",Apartment,260 m²,3,3
"Elissar, El Metn, Mount Lebanon","$310,000",Apartment,155 m²,3,3
"Fakra, Kesrouane, Mount Lebanon","$350,000",Chalet,100 m²,2,2
"Halat, Jbeil, Mount Lebanon","$255,000",Apartment,200 m²,3,3
